
Collection of rates and branching fractions of atom-hydrogen collisions at low energies by Barklem and collegues
(Uppsala University) determined from the LCAO model.

The data set is limited to the Mutual Neutralization channel starting from ions in their ground state,
   A+ + H-  --->  A* + H + E_KER
where A* denotes the atom in a possibly excited state and E_KER is the kinetic energy release in the reaction.

Kinetic energy releases can be derived from the listed energy levels (which are LS-term averaged energies) through
   E_KER = E_i(A) - E_ea(H) + E_LS(A)
where E_i is the (first) ionization energy of atom A (should be between term-averaged levels), E_ea is the
electron affinity of hydrogen and E_LS the term-averaged excitation energy of atom A.

Note that these rates, and the derived branching fractions, asssume a Maxwellian velocity distribution
of the reactants.

References: see list under inelastic collisions at: https://github.com/barklem/public-data

Compiled by Jon Grumer, Uppsala University, 2020

  A+H                                         T = 1000 K                 T = 3000 K                 T = 7000 K
  ------- -------------  ------------    ------------------         ------------------         ------------------
  Li+H                        E[cm-1]    Rate[-1]     BF[%]         Rate[-1]     BF[%]         Rate[-1]     BF[%]
  Li+.1s2                         0.0
  ----->  a5P                 13833.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a3G                 14948.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z5Go                15979.0    1.322e-14     0.00         1.361e-14     0.00         3.085e-14     0.00
  ----->  z5Fo                16823.0    1.297e-14     0.00         1.395e-14     0.00         3.542e-14     0.00
  ----->  a3D                 17245.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b3P                 17878.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a3H                 17911.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b1G                 18065.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z5Do                18375.0    6.897e-14     0.00         6.632e-14     0.00         1.263e-13     0.00
  ----->  c3P                 18650.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z3Fo                19241.0    3.544e-13     0.00         3.249e-13     0.00         5.387e-13     0.00
  ----->  z3Do                19826.0    4.755e-13     0.00         4.388e-13     0.00         7.450e-13     0.00
  ----->  a1P                 19840.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b1D                 19987.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a1H                 20573.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z3Go                21397.0    8.420e-12     0.00         7.316e-12     0.00         1.078e-11     0.01
  ----->  z1Do                21859.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z1Fo                22182.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z1Go                24472.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z3So                24699.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3F                  24839.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z5So                24880.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y3Fo                25045.0    4.612e-10     0.14         3.431e-10     0.16         3.535e-10     0.20
  ----->  y3Do                25288.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3Po                 25295.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  5Do                 25575.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y5Go                26504.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3Fo                 26706.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3Do                 27212.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  1F                  27276.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y3Go                27417.0    4.258e-09     1.29         3.024e-09     1.37         2.829e-09     1.56
  ----->  z5Po                27572.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y1Do                27684.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y5Fo                28545.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a5D                 28659.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  w3Do                29592.0    7.650e-09     2.31         5.289e-09     2.40         4.660e-09     2.57
  ----->  x5Do                29753.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x3Go                29762.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  v3Do                30974.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  w3Go                31294.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y3Po                31543.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z3Ho                31708.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3D                  32309.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y1Fo                32635.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x3Po                32881.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z1Po                33438.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  w3Fo                33460.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  v3Fo                33887.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3P2                 34208.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3D                  34274.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z1Ho                34478.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y1Po                34725.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x1Do                34813.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3F2                 34969.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3H                  35190.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y3So                35217.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y3Ho                35358.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  w5Do                35432.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y1Go                35778.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3G                  35920.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  e5F                 35959.0    4.059e-08    12.28         2.775e-08    12.57         2.381e-08    13.15
  ----->  y5Po                36144.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  w3Po                37026.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y5So                37137.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x1Fo                37400.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  v3Go                37409.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  e3F                 37479.0    4.871e-08    14.73         3.215e-08    14.57         2.587e-08    14.29
  ----->  u3Fo                37546.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  u3Do                37814.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3D                  38255.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  1G2                 38305.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  t3Fo                38354.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z3Io                38462.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  t3Do                38498.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x1Go                38737.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x1Po                38855.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x3Ho                38938.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  w1Do                39043.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  f5F                 39058.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  f3F                 39453.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  s3Do                39472.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  w1Fo                40080.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z1Io                40097.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  v3Po                40206.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  r3Do                40506.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x3So                40622.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y1Ho                40817.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  e1F                 40865.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3Go                 41046.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3F                  41153.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  s3Fo                41278.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  v1Fo                41362.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  1D                  41449.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  e5G                 41654.0    5.610e-09     1.70         3.787e-09     1.72         3.143e-09     1.74
  ----->  5Go                 41695.0    7.136e-08    21.59         4.858e-08    22.01         4.084e-08    22.56
  ----->  u3Po                41715.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  g3F                 41789.0    1.236e-08     3.74         8.264e-09     3.74         6.775e-09     3.74
  ----->  3G                  41804.0    5.192e-08    15.71         3.453e-08    15.65         2.806e-08    15.50
  ----->  e5H                 41830.0    2.203e-08     6.66         1.503e-08     6.81         1.255e-08     6.93
  ----->  e5D                 41833.0    8.080e-09     2.44         5.160e-09     2.34         3.950e-09     2.18
  ----->  5Fo                 41843.0    3.202e-08     9.69         2.049e-08     9.28         1.578e-08     8.72
  ----->  q3Do                42021.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3P                  42078.0    1.130e-09     0.34         7.190e-10     0.33         5.460e-10     0.30
  ----->  5Do                 42148.0    9.040e-09     2.73         5.760e-09     2.61         4.390e-09     2.42
  ----->  3H                  42168.0    9.230e-09     2.79         5.877e-09     2.66         4.482e-09     2.48
  ----->  e5P                 42542.0    1.227e-09     0.37         7.820e-10     0.35         5.940e-10     0.33
  ----->  3D                  42588.0    1.134e-09     0.34         7.230e-10     0.33         5.510e-10     0.30
  ----->  1Do                 42704.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3F1                 42760.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  g5F                 42985.0    1.554e-09     0.47         9.930e-10     0.45         7.590e-10     0.42
  ----->  1F                  43189.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  r3Fo                43402.0    1.390e-09     0.42         8.936e-10     0.40         6.890e-10     0.38
  ----->  5G                  43530.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  u1Do                43577.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  5Go                 43772.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  f5H                 43785.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  5F                  43797.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  5P                  43834.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  o3Do                43908.0    3.696e-10     0.11         2.402e-10     0.11         1.849e-10     0.10
  ----->  x1Ho                43941.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3Go                 44057.0    4.604e-10     0.14         2.990e-10     0.14         2.327e-10     0.13
  ----->  5Fo                 44127.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  5Do                 44248.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3P1                 44429.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  w3So                44635.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3Fo                 44730.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3D                  44876.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  n3Do                44888.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3Go                 44897.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3Po                 44911.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3G                  45304.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  f3H                 45630.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3F                  45641.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  h5F                 45760.0    6.624e-13     0.00         4.440e-13     0.00         3.561e-13     0.00
  ----->  e1G                 45845.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  u1Go                46035.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  1Po                 46138.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  1D                  46390.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  f1F                 46427.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  3Go                 46661.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.a4F                 0.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.b4F               860.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.a2F              4557.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.a2D              8506.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.a2G              8840.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.a4P              9226.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.a2P              9709.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.b4P              9743.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.b2D2            12481.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.a2H             12505.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.b2G             15036.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.b2P             16364.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.b2F             20692.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.c2D             24875.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Ti+.d2D1            32085.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00


  Mn+H                        E[cm-1]    Rate[-1]     BF[%]         Rate[-1]     BF[%]         Rate[-1]     BF[%]
  Mn+.a7S                         0.0
  ----->  a6S                     0.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a6D                 17301.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z8Po                18572.0    1.580e-12     0.00         1.380e-12     0.00         2.150e-12     0.00
  ----->  a4D                 23509.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z6Po                24792.0    8.320e-11     0.03         6.550e-11     0.04         7.830e-11     0.06
  ----->  a4G                 25279.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a4P                 27230.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b4D                 30394.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z4Po                31047.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b4P                 34208.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a4H                 34268.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a4F                 35038.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y6Po                35737.0    1.030e-08     4.14         7.270e-09     4.52         6.740e-09     5.35
  ----->  a2I                 37157.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b4G                 37610.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a2P                 37841.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a2H                 38059.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a2F                 38783.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  e8S                 39431.0    4.550e-08    18.31         3.010e-08    18.73         2.460e-08    19.52
  ----->  a2G                 41120.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  e6S                 41403.0    7.490e-08    30.14         4.780e-08    29.74         3.680e-08    29.19
  ----->  z6Do                41955.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b2I                 43093.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z6Fo                43470.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z4Fo                44518.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x6Po                45106.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z4Do                45918.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y8Po                46007.0    6.150e-08    24.75         3.950e-08    24.57         3.030e-08    24.04
  ----->  e8D                 46710.0    2.540e-08    10.22         1.620e-08    10.08         1.240e-08     9.84
  ----->  y4Po                47052.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  e6D                 47212.0    1.710e-08     6.88         1.100e-08     6.84         8.390e-09     6.66
  ----->  w6Po                47566.0    1.370e-08     5.51         8.800e-09     5.47         6.740e-09     5.35
  ----->  y6Do                47751.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y6Fo                48172.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  f6S                 49415.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  e4S                 49592.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  v6Po                49976.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z4Ho                50081.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  f8S                 50158.0    1.160e-11     0.00         7.700e-12     0.00         6.100e-12     0.00
  ----->  y4Fo                50359.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  g6S                 50905.0    6.340e-14     0.00         4.290e-14     0.00         3.460e-14     0.00
  ----->  x6Fo                51044.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x4Po                51393.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z4Go                51543.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  e4P                 51690.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  u6Po                52159.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  8Po                 52494.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  f8D                 52703.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  f6D                 52731.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x6Do                52838.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z8Fo                52975.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  w6Fo                52978.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y4Do                53133.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  t6Po                53282.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a7S                 0.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a5S              9473.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a5D             14586.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a5G             27571.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a3P             30269.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a5P             29912.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a3H             30650.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a3F             31623.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.b5D             32829.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a3G             33215.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.b3G             34875.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.b3P             36322.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a3D             37842.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.z7Po            38614.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a1I             38720.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a1G             38902.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.b3D             39814.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.a3I             41191.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.b1I             44315.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.c3P             53306.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  Mn+.e3F             53772.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00


  Fe+H                        E[cm-1]    Rate[-1]     BF[%]         Rate[-1]     BF[%]         Rate[-1]     BF[%]
  Fe+.a6D                         0.0
  ----->  a5D                     0.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a5F                  7057.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a3F                 12004.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a5P                 17282.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a3P2                18378.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a3P2                18551.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a3H                 19173.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z7Do                19221.0    1.337e-16     0.00         1.540e-16     0.00         5.210e-16     0.00
  ----->  b3F2                20411.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a3G                 21546.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b3P                 22495.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z7Fo                22525.0    1.132e-13     0.00         1.024e-13     0.00         1.772e-13     0.00
  ----->  b3G                 23636.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z7Po                23654.0    6.772e-14     0.00         6.087e-14     0.00         1.039e-13     0.00
  ----->  c3P                 24162.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a1G                 24172.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z5Do                25748.0    2.500e-12     0.00         2.063e-12     0.00         2.786e-12     0.00
  ----->  b3H                 25927.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a3D                 25991.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z5Fo                26817.0    5.465e-11     0.02         4.178e-11     0.02         4.701e-11     0.03
  ----->  a1P                 27140.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a1D                 28202.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a1H                 28417.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  a1I                 28910.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z5Po                28926.0    4.750e-10     0.18         3.435e-10     0.20         3.422e-10     0.25
  ----->  b3D                 28953.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b1G2                29396.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z3Do                31164.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z3Fo                31267.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  c3F                 32863.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y5Do                33101.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y5Fo                33715.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z3Po                33750.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  b1D2                34234.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z5Go                34741.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  z3Go                35287.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  d3F                 36594.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y5Po                36623.0    4.720e-09     1.79         3.210e-09     1.87         2.760e-09     2.04
  ----->  y3Fo                36641.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  y3Do                38104.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x5Do                39568.0    5.030e-09     1.90         3.480e-09     2.03         3.117e-09     2.30
  ----->  y7Po                39859.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
  ----->  x5Fo                40242.0    1.250e-08     4.73         8.450e-09     4.93         7.240e-09     5.35
  ----->  z5So                40492.0    0.000e+00     0.00         0.000e+00     0.00         0.000e+00     0.00
